,Tweets,Date,Likes,RTs,Orchestrate
1691,@SClemmt @webdevMason Those claims are obviously false. The CCP is not known for distributing factual information.… https://t.co/6IjlM03QTb,2022-11-29 06:20:21+00:00,0,0,0
1692,You needn't like Jack. He is 100% correct. Any company operating in China that has more than a few employees is req… https://t.co/5wP0dy3w0b,2022-11-29 06:20:13+00:00,0,0,0
1693,@m755221 Chinese do not hate from all CCP only they are against brutal Zero covide policy. But USA western media sp… https://t.co/lEJoV3pgj2,2022-11-29 06:20:10+00:00,1,0,0
1694,Message to CCP. GOD SAID LET MY PEOPLE GO,2022-11-29 06:20:10+00:00,0,0,0
1695,@TheRickWilson Or following the playbook of the CCP.  But hey that’s just my critical thinking skills at play.  Sor… https://t.co/C3I5tTLBm7,2022-11-29 06:20:05+00:00,0,0,0
1696,@jenniferzeng97 NO MORE CCP!! OUT WITH XI JINPING!!!,2022-11-29 06:20:04+00:00,0,0,0
1697,We saw this in the 1920's with Sun-Yat-Sen's democratic republic. The government in Beijing was powerless after reg… https://t.co/gj11zjH0lX,2022-11-29 06:19:48+00:00,0,0,0
1698,"China

'Factory riot leaves Apple millions of iPhones short'
@Telegraph 
https://t.co/VtG5ZFOmYH 
(As #CCP Chair Xi… https://t.co/PXH2DQQJ05",2022-11-29 06:19:45+00:00,0,0,0
1699,@WallStreetSilv CCP... They are just Nazis I guess.,2022-11-29 06:19:38+00:00,0,0,0
1700,@RJC1776US @bennyjohnson UNLESS YOUR A BLEEDING LIB DEM THAT TURNS THIER HEADS WHEN THE CCP BEGINS WELIDING DOORS S… https://t.co/KgSVdSN4vS,2022-11-29 06:19:33+00:00,0,0,0
1701,@SCMPNews Chinese do not hate from all CCP only they are against brutal Zero covide policy. But USA western media s… https://t.co/UZoTdR44hO,2022-11-29 06:19:09+00:00,1,0,0
1702,White #CCP Teri #世界杯 Angela #Binance  Eagle-Eyed #卡塔尔世界杯  https://t.co/XSDjvKJ936,2022-11-29 06:19:02+00:00,0,0,1
1703,@ProudElephantUS Because the CCP and Ukrainians are totalitarians like the Democrats want to be in Los Estados Unidos.,2022-11-29 06:18:34+00:00,0,0,0
1704,"@JackPosobiec What a sad, pathetic response but what can we expect from an administration led by a man utterly controlled by the CCP...",2022-11-29 06:18:31+00:00,0,0,0
1705,@HawleyMO @Apple What do you expect? Apple bet on cheap Chinese labor and is now at the CCP’s mercy on 70% of its p… https://t.co/M7jmSEkwtH,2022-11-29 06:18:30+00:00,0,0,1
1706,MESSAGE TO CCP. GOD SAID LET MY PEOPLE GO,2022-11-29 06:18:12+00:00,0,0,0
1707,@KskBob22 @liang_malcolm @Mosta_Pi @WallStreetSilv There’s multiple videos of them doing so picking and choosing wh… https://t.co/IUT8nOeBDU,2022-11-29 06:18:01+00:00,0,0,0
1708,"@lavern_spicer apple follows ccp’s instructions.
Disgrace.",2022-11-29 06:17:42+00:00,0,0,1
1709,"@miles_commodore SOROS AND CCP MONEY, AND A FORMER PRESIDENT",2022-11-29 06:17:40+00:00,0,0,0
1710,@gchahal Communist party of China treat their Chinese citizens as animals with covid restrictions locking them in t… https://t.co/ebXHLJyVzO,2022-11-29 06:17:25+00:00,0,0,0
1711,"@johnpilger Oof dude. Still thinking the numbers and data from China is legit - pretty cringy.

What you call ""Chin… https://t.co/GI5EAp3nR3",2022-11-29 06:17:22+00:00,0,0,0
1712,@zhao_dashuai I seem to have found the CCP troll circle jerk…,2022-11-29 06:17:18+00:00,1,0,0
1713,"@coachwaams @TPVReports @atensnut the only outcome is the CCP crushing protesters like bugs, and putting people bac… https://t.co/p0eLzkTHTu",2022-11-29 06:17:09+00:00,0,0,0
1714,The CCP and the GOP sound way too much alike. https://t.co/rgcJgaCp3l,2022-11-29 06:17:05+00:00,1,0,0
1715,Salena #找路子 Rejoicing #世界杯 Hardy #CCP Mildred #卡塔尔世界杯  https://t.co/nNsuruCAtP,2022-11-29 06:17:02+00:00,0,0,1
1716,"@ThePotatoeMan1 Not the CCP, the protests.",2022-11-29 06:17:01+00:00,0,0,0
1717,@xleaps Just another foreigner on ccp payroll,2022-11-29 06:16:58+00:00,0,0,0
1718,"The #Greatfirewall is so thick that #CCP officials aren’t even on twitter. They sent bots in their place, hard to d… https://t.co/DNi8yJ6eeW",2022-11-29 06:16:44+00:00,0,0,0
1719,@Liz_Wheeler @elonmusk What’s the difference between extreme left and CCP? No no difference. Both of them are steal… https://t.co/HPLrSoIkn4,2022-11-29 06:16:40+00:00,1,0,0
1720,@willchamberlain Apple Foxconn connection will assure their cooperation with the CCP. https://t.co/k6NXuTLuyZ,2022-11-29 06:16:40+00:00,0,0,1
1721,"@PNW_working_mom Lmao, how many of those 1.1 mill covid ""deaths"" were people *with* covid or from covid? We still d… https://t.co/0uISGA98kh",2022-11-29 06:16:39+00:00,0,0,0
1722,🇨🇳 Stormtroopers Sent in by the CCP https://t.co/hUQCnCI39s,2022-11-29 06:16:37+00:00,0,0,0
1723,@Finnatic72 @bennyjohnson IM SURE THE CCP CODE ENFORCEMENT CARES IF A HANDRAIL IS LOOSE.  IVE HAD ENOUGH DUMMING DO… https://t.co/tu6ypKgMK5,2022-11-29 06:16:37+00:00,0,0,0
1724,"Only 45 mins to go guys.

How come I don't follow any CT CCP Policy experts?
Surely they exist, c'mon somebody goog… https://t.co/CUIOYIPAZf",2022-11-29 06:16:28+00:00,84,1,0
1725,The CCP Arthouse Cinema celebrates Human Rights Day with a FREE screening of these films to remind us to uphold our… https://t.co/o30wbM2wKS,2022-11-29 06:16:24+00:00,1,0,0
1726,"Guangzhou City Today. If CCP Government Remotely Switches Your Health Passport to Code Yellow, You Will Become Home… https://t.co/NFpdgxHBwP",2022-11-29 06:16:23+00:00,0,0,0
1727,@ruffindm Speaking of grifters are you aware how much money the Biden family has gotten from the Ukraine and the CCP?,2022-11-29 06:16:20+00:00,0,0,0
1728,@POTUS You mean like all of the hidden fees we are currently paying to your EPA scam buddies and your CCP buddies?,2022-11-29 06:16:10+00:00,0,0,0
1729,@SenBillCassidy What about the Mitch And Biden are bedding with the terrorist CCP？Your guys like to play with the p… https://t.co/wacGe9S4wL,2022-11-29 06:16:10+00:00,0,0,0
1730,@macastel3 @RobertIger Since when CCP cared for anything other than remaining in power?,2022-11-29 06:16:04+00:00,1,0,0
1731,@SaltyTonya @HuXijin_GT People in China don't get a chance to choose. They have to follow CCP's craps.,2022-11-29 06:16:03+00:00,1,0,0
1732,@SovMichael Something doesn't make sense. There's no rational reason for the CCP to be going so hard against their… https://t.co/eN1uTaj5Wu,2022-11-29 06:16:02+00:00,0,0,0
1733,@fanshigui8964 @POTUS @zlj517 @SecBlinken @SecBlinken The Chinese police arrested the protesters in Shanghai and sl… https://t.co/H5l1MlIyzl,2022-11-29 06:16:02+00:00,0,0,0
1734,"#CCP drone spray chemical  what could it be something  to clearing the air ?
#ChinaProtests #chinacovidprotest… https://t.co/3VbVfC1USx",2022-11-29 06:15:51+00:00,1,0,0
1735,"@disclosetv We are watching
we  are keeping an eye on this 
we are monitoring 
We are CCP.",2022-11-29 06:15:40+00:00,0,0,0
1736,.@Tim_Cook &amp; .@Apple are one with the CCP. https://t.co/0bzxpPrlrJ,2022-11-29 06:15:37+00:00,2,1,1
1737,"@ShellenbergerMD 1. Moral relativism/ critical theory demand that non white societies not be critiqued.
2. The West… https://t.co/n7p3hcGBIj",2022-11-29 06:15:30+00:00,2,0,0
1738,@niubi @elonmusk he wont he is standing with ccp,2022-11-29 06:15:28+00:00,0,0,0
1739,"https://t.co/lfLmYo02wN
Apple has actually done it, they're complicit in the CCP's tyranny while fighting the one m… https://t.co/OSo3x8P79b",2022-11-29 06:15:21+00:00,1,0,1
1740,@lexfridman @elonmusk The  CCP will have to grant permission.,2022-11-29 06:15:06+00:00,0,0,0
1741,@BuzzPatterson Much better to have conspiracy theory serve as our official Biowarfare defense protocols so CCP biow… https://t.co/RzzvaKZxIz,2022-11-29 06:14:56+00:00,0,0,0
1742,@ActuaIIyBarron MESSAGE TO CCP. GOD SAID LET MY PEOPLE GO,2022-11-29 06:14:53+00:00,0,0,0
1743,GOP Rep. Gallagher: Musk Can Help Chinese Protesters by Booting Propagandist CCP Diplomats https://t.co/oceIt0DuaM via @BreitbartNews,2022-11-29 06:14:46+00:00,1,1,0
1744,@TPVReports aint nobody gon do nothing. there are only maybe few thousand protesters at best. CCP crushed MILLIONS… https://t.co/ZL80jSaiyz,2022-11-29 06:14:46+00:00,0,0,0
1745,@slyowusu Maybe I should have clarified... this is the weekend when CCP China begins to lose even the hearts of the… https://t.co/HKCsLmO3SM,2022-11-29 06:14:33+00:00,0,0,0
1746,@nanon2022 @smr0se @SHarris518 @atensnut Apple does not care about privacy or your data. They are  as bad as any co… https://t.co/jhnEvWoHov,2022-11-29 06:14:32+00:00,0,0,1
1747,"@jdan It's ok, so long as you trust CCP leadership, all is good.",2022-11-29 06:14:28+00:00,0,0,0
1748,@LynAldenContact @elonmusk @SwipeWright Not a fair question - we all know CCP has Elon’s balls by hand. We can’t ex… https://t.co/FWJpxMsNfv,2022-11-29 06:14:14+00:00,0,0,0
1749,@kimlongkl1 CCP trolls getting desperate…,2022-11-29 06:14:14+00:00,1,0,0
1750,@thethirdreader @danharris They literally called down with the CCP.,2022-11-29 06:14:13+00:00,1,0,0
1751,@rebecca28982192 @bennyjohnson YEAH SOME PEOPLE CAN EXPLAIN AWAY THE ICE BERG THE TITANIC HIT. ALL THE WAY TO THE B… https://t.co/cuNcqe6BT2,2022-11-29 06:14:10+00:00,0,0,0
1752,"@BostonXpat @LibertyBlitz Sent from an iPhone wearing Nike shoes and a GAP t-shirt. 

You ever get the feeling that… https://t.co/skC28cV2cL",2022-11-29 06:14:03+00:00,0,0,0
1753,Damon #CCP Timothy #世界杯 Ethanael #2022卡塔尔 Nancy #卡塔尔世界杯  https://t.co/IE9B4rP40a,2022-11-29 06:13:51+00:00,0,0,1
1754,@elonmusk @tim_cook Apple's helping the CCP censor information while attacking Twitter for not censoring informatio… https://t.co/gW05g7B6Z8,2022-11-29 06:13:37+00:00,0,0,0
1755,@matt8097 @bennyjohnson @matt8097 you only hate Trump because the CCP controlled media told you to. Trump is the OP… https://t.co/dA8orUfBIM,2022-11-29 06:13:37+00:00,0,0,1
1756,The CCP protests raise the question of whether Xi and the yes-men around him are so obsessed with never admitting e… https://t.co/Oz2ijyf4ZO,2022-11-29 06:13:34+00:00,10,1,0
1757,A lot is happening in China right now. People are protesting against the CCP and the authoritarian establishment is… https://t.co/pqyECgtWqD,2022-11-29 06:13:23+00:00,0,1,0
1758,@Chunyu_China Tsinghua University covered with protesters against Xitler and CCP! https://t.co/5l4tU6QAFk,2022-11-29 06:13:22+00:00,0,0,0
1759,"Biden admin policy, cheer on the CCP: #FWK 

https://t.co/2E75fzt0Ze https://t.co/zOF6s0q8ns",2022-11-29 06:13:20+00:00,0,0,0
1760,"@bamaboy1701 @SKYRIDER4538 @elonmusk @tim_cook @Apple Not really sure but given Tesla and SpaceX, I’d love to see w… https://t.co/ldkThRwLri",2022-11-29 06:13:20+00:00,1,1,1
1761,@hellojixian Who remembers the CCP propaganda apparatchik tweeting about the health worker doing kung-fu in his out… https://t.co/HG4nrACr0d,2022-11-29 06:13:09+00:00,0,0,0
1762,"@DarrenJBeattie Eww, I’m sorry you’re going through this. CCP Cena has no backbone. He’s Chyna’s biggest boot licker.",2022-11-29 06:13:08+00:00,0,0,0
1763,"@tim_cook Apple brand was untouchable,until you bended the knees #ccp https://t.co/iBlU6If5lF",2022-11-29 06:12:58+00:00,0,0,1
1764,@DineshDSouza Apple suspended airdrop service in China to stop people from sharing CCP disapproved memes. And iPhon… https://t.co/MBpvkWyhaI,2022-11-29 06:12:56+00:00,0,0,1
1765,@CharlesProteus1 @TheQuartering @Timcast @kanyewest No. Pointing out a problem with individuals within a group does… https://t.co/HBPki3oWa3,2022-11-29 06:12:33+00:00,2,0,0
1766,Marta #CCP Grateful # Kendra #DOGE Winston #,2022-11-29 06:12:24+00:00,0,0,1
1767,@TPVReports China squashed hong kong's 2 MILLION protesters like they were bugs. What you see in these new videos w… https://t.co/l8rNsOXy54,2022-11-29 06:12:23+00:00,0,0,0
1768,"@NickAdamsinUSA Why, did he finally speak out against the CCP?",2022-11-29 06:12:22+00:00,3,0,0
1769,@WallStreetSilv @tim_cook @elonmusk Gotta give @apple credit they are really stepping up to the plate to support th… https://t.co/uD79vULWNc,2022-11-29 06:12:18+00:00,0,0,1
1770,"@songpinganq Don’t believe the CCP propaganda. They have no morals or values. USA, USA, USA, USA 
They don’t care about you even a little.",2022-11-29 06:12:18+00:00,0,0,0
1771,@ActuaIIyBarron CCP GOD SAID LET ME PEOPLE GO,2022-11-29 06:12:13+00:00,0,0,0
1772,"@DrEricDing You huys realise this dude isn't real right?
Its ccp propaganda.",2022-11-29 06:12:12+00:00,0,0,0
1773,"Xi Jinping’s Day’s may be Numbered .

The Chinese People Want #Freedom form the #CCP &amp; #XI’S #Failed Leadership https://t.co/I997C1AAH9",2022-11-29 06:12:02+00:00,1,0,0
1774,"Lara Logan On Balenciaga Scandal And Child Trafficking Connections to Cartels &amp; CCP Fentanyl
Elon Musk Declares WAR… https://t.co/ZD9B5PQjGH",2022-11-29 06:11:57+00:00,1,1,0
1775,"@Suyutong @POTUS @SecDef @SecBlinken 
The Chinese police arrested the protesters in Shanghai and slapped the people… https://t.co/YZnXWg1kHn",2022-11-29 06:11:56+00:00,1,0,0
1776,@ElysiusThor Amusing. Insult chinese by saying they can’t organise themselves… CCP getting gushingly desperate…,2022-11-29 06:11:54+00:00,0,0,0
1777,@ColdWarPatriot I’ve been following all intel on it. It’s mind-boggling how many people don’t see what’s actually g… https://t.co/toho1LT31i,2022-11-29 06:11:46+00:00,2,0,0
1778,Marta #CCP Grateful # Kendra #DOGE Winston #,2022-11-29 06:11:44+00:00,0,0,1
1779,@maddoxrules @elonmusk Weird. Trump got literally impeached because we were worried about foreign influence in our… https://t.co/CslWNYuOKm,2022-11-29 06:11:42+00:00,2,0,0
1780,@maddoxrules @elonmusk So you're okay with regimes that censor speech like the CCP?,2022-11-29 06:11:37+00:00,0,0,0
1781,@david__moser @trishgreenhalgh Does CCP care whether seniors die?,2022-11-29 06:11:36+00:00,0,0,0
1782,@garyblack00 @elonmusk So making their products using Chinese quasi-slave labour and collaborating with the CCP to… https://t.co/IWTapwd7Wf,2022-11-29 06:11:29+00:00,0,0,0
1783,@pwafork According to Dan Fans... solidarity.. with the CCP regime.. silence=complicity. https://t.co/KnzwFTVdxz,2022-11-29 06:11:28+00:00,2,0,0
1784,"@catturd2 Just as they have invisible links to the left and the Chinese Communist Party, they do not hesitate to se… https://t.co/pNwq1TrHCl",2022-11-29 06:11:25+00:00,0,0,0
1785,@elonmusk @RubinReport They are afraid of loosing control. No better than the CCP.,2022-11-29 06:11:23+00:00,0,0,0
1786,"Notice how the CCP &amp; .@Apple don't ""Think Different""?",2022-11-29 06:11:21+00:00,2,0,0
1787,@lexfridman @elonmusk Maybe CEOs vulnerable to ccp extortion or blackmail need a safe word? @tim_cook something lik… https://t.co/7UQKke0HJu,2022-11-29 06:11:21+00:00,0,0,0
1788,@IAMWHOIAM1111HZ @ActuaIIyBarron Message to CCP GOD SAID LET MY PEOPLE GO,2022-11-29 06:11:14+00:00,0,0,0
1789,@IlIlIlllIIll0 A couple of things that puzzles me about the protests in China. Why is the media covering protests i… https://t.co/FoWRefkGad,2022-11-29 06:11:09+00:00,3,0,0
1790,Yet the cheap Chinese labor is just a function of an overvalued #DXY aided and abetted by the #CCP +… https://t.co/OxCcPCiiG0,2022-11-29 06:11:08+00:00,1,0,0
1791,@tedcruz @PaulaSpsomm9872 JUST KEEP BUYING YOUR iphones ppl........ SUPPORT THE CCP,2022-11-29 06:11:01+00:00,0,0,1
1792,"@ProjectLincoln Yeah, and The President just pals around with the CCP leader, condoning the disgusting dictatorship in China.",2022-11-29 06:10:48+00:00,0,0,0
1793,It's not my goal to down the CCP. There's still chances to correct mistakes. But a lot need to be done.,2022-11-29 06:10:30+00:00,0,0,0
1794,@FDSportsbook I wonder how many people would be willing to bet that the NBA is in the pockets of the CCP.,2022-11-29 06:10:24+00:00,0,0,1
1795,"@ClayTravis @Twitter Apple, and Tim Cook in particular, would love to deflect from their role in facilitating the t… https://t.co/alZ6HRajwk",2022-11-29 06:10:17+00:00,0,1,1
1796,@politiquacks @danielwinlander That is the plan @GovInslee hammered out with the CCP and the uniparty.,2022-11-29 06:10:15+00:00,0,0,0
1797,Believes that only 5233 people died from the flu in a country of 1.5 Billion. The CCP reports whatever numbers they… https://t.co/t2PiK3ik9j,2022-11-29 06:10:14+00:00,0,0,0
1798,Nathania #CCP Fiery #世界杯 Lorena #DOGE Hope #世界杯投注  https://t.co/c8PnUbWow1,2022-11-29 06:10:08+00:00,0,0,1
1799,"@hongkongishere literally sowing discord when it's the people of China themselves doing tgis

""stand up all ye who… https://t.co/ivkVBkftay",2022-11-29 06:10:07+00:00,1,0,0
1800,"Apple enables the Chinese Communist Party to oppress citizens:

https://t.co/3jrAQSfWBK

Seeing this, I will never… https://t.co/nG9nddblUC",2022-11-29 06:10:02+00:00,1,0,1
1801,"@FintechExchange I agree with you, but I think the CCP has now lost the hearts of the people. The decline had alrea… https://t.co/tm5HQutR06",2022-11-29 06:09:54+00:00,0,0,0
1802,@TuckerCarlson Those Chinese protesters are a tiny few compared to the State. CCP will squash these little agitator… https://t.co/UvIkElP7Yn,2022-11-29 06:09:39+00:00,0,0,0
